vid,match_id,stage,player1ringname,player1rank,player1character,player2ringname,player2rank,player2character,round_num,player1_rounds_won,p1ko,p1ro,p1ex,player2_rounds_won,p2ko,p2ro,p2ex,round_end_time
2AUsTF0eSgE,4691,69065feb-6963-4282-8ca9-47539f47f2d1,Waterfalls,n/a,41,Jacky,n/a,41,Jean,4,1,0,0,0,3,1,0,0,13.00
2AqBol-fXGk,60,41e496f4-369b-4958-b7d3-65f63dbe1ec7,Deep Mountain,n/a,0,Jean,n/a,0,Kage Maru,0,0,0,0,0,0,0,0,0,n/a
2AqBol-fXGk,1598,41e496f4-369b-4958-b7d3-65f63dbe1ec7,Deep Mountain,n/a,42,Jean,n/a,42,Kage Maru,1,0,0,0,0,1,1,0,0,20.66
2AqBol-fXGk,2520,41e496f4-369b-4958-b7d3-65f63dbe1ec7,Deep Mountain,n/a,42,Jean,n/a,42,Kage Maru,2,1,1,0,0,1,0,0,0,23.06
2AqBol-fXGk,3325,41e496f4-369b-4958-b7d3-65f63dbe1ec7,Deep Mountain,n/a,42,Jean,n/a,42,Kage Maru,3,2,1,0,0,1,0,0,0,27.01
2AqBol-fXGk,4074,41e496f4-369b-4958-b7d3-65f63dbe1ec7,Deep Mountain,n/a,42,Jean,n/a,42,Kage Maru,4,3,1,0,0,1,0,0,0,30.66
2IiMXvTISZg,60,65acbc97-2f73-401f-b70d-867191c150cc,City,n/a,0,Lion,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
2IiMXvTISZg,1396,65acbc97-2f73-401f-b70d-867191c150cc,City,n/a,0,Lion,n/a,10,Jean,1,1,1,0,0,0,0,0,0,24.36
2IiMXvTISZg,2360,65acbc97-2f73-401f-b70d-867191c150cc,City,n/a,0,Lion,n/a,10,Jean,2,2,1,0,0,0,0,0,0,2.06
2IiMXvTISZg,4530,65acbc97-2f73-401f-b70d-867191c150cc,City,n/a,0,Lion,n/a,10,Jean,3,3,1,0,0,0,0,0,0,15.12
2MBiZlwmDWk,60,688a5cdf-ca01-4c3d-9ea0-abf64708fc2f,Genesis,n/a,0,Jean,n/a,0,Akira,0,0,0,0,0,0,0,0,0,n/a
2MBiZlwmDWk,1019,688a5cdf-ca01-4c3d-9ea0-abf64708fc2f,Genesis,n/a,42,Jean,n/a,41,Akira,1,1,0,1,0,0,0,0,0,35.36
2MBiZlwmDWk,1826,688a5cdf-ca01-4c3d-9ea0-abf64708fc2f,Genesis,n/a,42,Jean,n/a,41,Akira,2,2,1,0,0,0,0,0,0,27.36
2MBiZlwmDWk,2970,688a5cdf-ca01-4c3d-9ea0-abf64708fc2f,Genesis,n/a,42,Jean,n/a,41,Akira,3,2,0,0,0,1,1,0,0,16.61
2MBiZlwmDWk,5643,688a5cdf-ca01-4c3d-9ea0-abf64708fc2f,Genesis,n/a,42,Jean,n/a,41,Akira,4,2,0,0,0,2,1,0,0,13.46
2ag24dc0VYQ,60,531e5612-d84f-4f87-88cb-635a147562cc,City,n/a,0,Lau,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
2ag24dc0VYQ,1241,531e5612-d84f-4f87-88cb-635a147562cc,City,n/a,40,Lau,n/a,43,Jean,1,1,1,0,0,0,0,0,0,26.00
2ag24dc0VYQ,1989,531e5612-d84f-4f87-88cb-635a147562cc,City,n/a,40,Lau,n/a,43,Jean,2,1,0,0,0,1,1,0,0,29.11
2ag24dc0VYQ,2778,531e5612-d84f-4f87-88cb-635a147562cc,City,n/a,40,Lau,n/a,43,Jean,3,2,1,0,0,1,0,0,0,27.01
2ag24dc0VYQ,3811,531e5612-d84f-4f87-88cb-635a147562cc,City,n/a,40,Lau,n/a,43,Jean,4,2,0,0,0,2,1,0,0,19.81
2ag24dc0VYQ,4627,531e5612-d84f-4f87-88cb-635a147562cc,City,n/a,40,Lau,n/a,43,Jean,5,2,0,0,0,3,1,0,0,27.01
2dC2yYP3Gck,60,c77137a0-9cef-49f4-9544-c620fe62f8c4,City,n/a,0,Jean,n/a,0,Akira,0,0,0,0,0,0,0,0,0,n/a
2dC2yYP3Gck,1636,c77137a0-9cef-49f4-9544-c620fe62f8c4,City,n/a,40,Jean,n/a,42,Akira,1,1,1,0,0,0,0,0,0,14.06
2dC2yYP3Gck,2671,c77137a0-9cef-49f4-9544-c620fe62f8c4,City,n/a,40,Jean,n/a,42,Akira,2,1,0,0,0,1,1,0,0,20.00
2dC2yYP3Gck,5024,c77137a0-9cef-49f4-9544-c620fe62f8c4,City,n/a,40,Jean,n/a,42,Akira,3,1,0,0,0,2,1,0,0,21.33
2hVrBsL3f8s,60,c4cb12c3-db79-4ee3-9828-9e8ee63282f3,Sumo Ring,n/a,0,Jean,n/a,0,Sarah,0,0,0,0,0,0,0,0,0,n/a
2hVrBsL3f8s,1642,c4cb12c3-db79-4ee3-9828-9e8ee63282f3,Sumo Ring,n/a,43,Jean,n/a,40,Sarah,1,1,0,1,0,0,0,0,0,15.86
2hVrBsL3f8s,2442,c4cb12c3-db79-4ee3-9828-9e8ee63282f3,Sumo Ring,n/a,43,Jean,n/a,40,Sarah,2,1,0,0,0,1,1,0,0,27.10
2hVrBsL3f8s,3270,c4cb12c3-db79-4ee3-9828-9e8ee63282f3,Sumo Ring,n/a,43,Jean,n/a,40,Sarah,3,2,1,0,0,1,0,0,0,2.66
2hVrBsL3f8s,4201,c4cb12c3-db79-4ee3-9828-9e8ee63282f3,Sumo Ring,n/a,43,Jean,n/a,40,Sarah,4,3,1,0,0,1,0,0,0,23.68
2kwb85kOrDk,18001,ab39f1b2-fbdd-4be3-bfc2-ad3b8f74b2bb,Statues,n/a,0,Akira,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,19258,ab39f1b2-fbdd-4be3-bfc2-ad3b8f74b2bb,Statues,n/a,25,Akira,n/a,24,Pai,1,1,1,0,0,0,0,0,0,1.06
2kwb85kOrDk,21588,ab39f1b2-fbdd-4be3-bfc2-ad3b8f74b2bb,Statues,n/a,25,Akira,n/a,24,Pai,2,1,0,0,0,1,1,0,0,19.21
2kwb85kOrDk,22644,ab39f1b2-fbdd-4be3-bfc2-ad3b8f74b2bb,Statues,n/a,25,Akira,n/a,24,Pai,3,2,1,0,0,1,0,0,0,20.70
2kwb85kOrDk,24478,ab39f1b2-fbdd-4be3-bfc2-ad3b8f74b2bb,Statues,n/a,25,Akira,n/a,24,Pai,4,3,1,0,0,1,0,0,0,18.86
2kwb85kOrDk,29042,4d9037b5-e5c5-4a12-965d-6b4123c80a40,Statues,n/a,0,Akira,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,29796,4d9037b5-e5c5-4a12-965d-6b4123c80a40,Statues,n/a,25,Akira,n/a,24,Pai,1,1,1,0,0,0,0,0,0,29.16
2kwb85kOrDk,31659,4d9037b5-e5c5-4a12-965d-6b4123c80a40,Statues,n/a,25,Akira,n/a,24,Pai,2,1,0,0,0,1,1,0,0,20.04
2kwb85kOrDk,32612,4d9037b5-e5c5-4a12-965d-6b4123c80a40,Statues,n/a,25,Akira,n/a,24,Pai,3,1,0,0,0,2,1,0,0,23.36
2kwb85kOrDk,33776,4d9037b5-e5c5-4a12-965d-6b4123c80a40,Statues,n/a,25,Akira,n/a,24,Pai,4,2,1,0,0,2,0,0,0,14.10
2kwb85kOrDk,37347,4d9037b5-e5c5-4a12-965d-6b4123c80a40,Statues,n/a,25,Akira,n/a,24,Pai,5,2,0,0,0,3,1,0,0,17.00
2kwb85kOrDk,40411,0dfa7421-abdd-4eb6-a571-adac80607d40,Ruins,n/a,0,Kage Maru,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,41563,0dfa7421-abdd-4eb6-a571-adac80607d40,Ruins,n/a,26,Kage Maru,n/a,24,Pai,1,0,0,0,0,1,1,0,0,18.06
2kwb85kOrDk,42432,0dfa7421-abdd-4eb6-a571-adac80607d40,Ruins,n/a,26,Kage Maru,n/a,24,Pai,2,1,1,0,0,1,0,0,0,23.66
2kwb85kOrDk,46681,0dfa7421-abdd-4eb6-a571-adac80607d40,Ruins,n/a,26,Kage Maru,n/a,24,Pai,3,2,0,1,0,1,0,0,0,25.36
2kwb85kOrDk,47570,0dfa7421-abdd-4eb6-a571-adac80607d40,Ruins,n/a,26,Kage Maru,n/a,24,Pai,4,3,1,0,0,1,0,0,0,25.36
2kwb85kOrDk,50219,8c63e49d-5621-428c-8722-7c23bac7d52d,City,n/a,0,Pai,n/a,0,Blaze,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,53060,8c63e49d-5621-428c-8722-7c23bac7d52d,City,n/a,24,Pai,n/a,0,Blaze,1,1,1,0,0,0,0,0,0,15.31
2kwb85kOrDk,55987,8c63e49d-5621-428c-8722-7c23bac7d52d,City,n/a,24,Pai,n/a,26,Blaze,2,1,0,0,0,1,1,0,0,30.76
2kwb85kOrDk,59035,8c63e49d-5621-428c-8722-7c23bac7d52d,City,n/a,24,Pai,n/a,26,Blaze,3,2,1,0,0,1,0,0,0,21.60
2kwb85kOrDk,60079,8c63e49d-5621-428c-8722-7c23bac7d52d,City,n/a,24,Pai,n/a,26,Blaze,4,2,0,0,0,2,1,0,0,17.66
2kwb85kOrDk,61093,8c63e49d-5621-428c-8722-7c23bac7d52d,City,n/a,24,Pai,n/a,26,Blaze,5,3,1,0,0,2,0,0,0,18.46
2kwb85kOrDk,64097,ee4d1ddf-ede7-41ec-a9e8-92a511638e27,Deep Mountain,n/a,0,Pai,n/a,0,Goh,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,64952,ee4d1ddf-ede7-41ec-a9e8-92a511638e27,Deep Mountain,n/a,24,Pai,n/a,25,Goh,1,1,1,0,0,0,0,0,0,26.70
2kwb85kOrDk,65827,ee4d1ddf-ede7-41ec-a9e8-92a511638e27,Deep Mountain,n/a,24,Pai,n/a,25,Goh,2,1,0,0,0,1,1,0,0,2.86
2kwb85kOrDk,66881,ee4d1ddf-ede7-41ec-a9e8-92a511638e27,Deep Mountain,n/a,24,Pai,n/a,25,Goh,3,1,0,0,0,2,1,0,0,17.16
2kwb85kOrDk,67580,ee4d1ddf-ede7-41ec-a9e8-92a511638e27,Deep Mountain,n/a,24,Pai,n/a,25,Goh,4,1,0,0,0,3,1,0,0,29.16
2kwb85kOrDk,69204,0bfbc5a7-4ee5-49bf-aa2e-62341660f3f0,City,n/a,0,Pai,n/a,0,Jacky,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,70204,0bfbc5a7-4ee5-49bf-aa2e-62341660f3f0,City,n/a,24,Pai,n/a,23,Jacky,1,1,1,0,0,0,0,0,0,24.73
2kwb85kOrDk,75025,0bfbc5a7-4ee5-49bf-aa2e-62341660f3f0,City,n/a,24,Pai,n/a,23,Jacky,2,2,1,0,0,0,0,0,0,17.76
2kwb85kOrDk,77919,0bfbc5a7-4ee5-49bf-aa2e-62341660f3f0,City,n/a,24,Pai,n/a,23,Jacky,3,3,1,0,0,0,0,0,0,10.01
2kwb85kOrDk,79423,4e7d937b-cddf-4e6f-845c-fd4fa2656b51,Palace,n/a,0,Pai,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,80290,4e7d937b-cddf-4e6f-845c-fd4fa2656b51,Palace,n/a,24,Pai,n/a,25,Jean,1,1,1,0,0,0,0,0,0,26.61
2kwb85kOrDk,82311,4e7d937b-cddf-4e6f-845c-fd4fa2656b51,Palace,n/a,24,Pai,n/a,25,Jean,2,2,1,0,0,0,0,0,0,26.06
2kwb85kOrDk,85367,4e7d937b-cddf-4e6f-845c-fd4fa2656b51,Palace,n/a,24,Pai,n/a,25,Jean,3,3,1,0,0,0,0,0,0,11.61
2kwb85kOrDk,98518,73a1d920-56a3-4bad-ba18-67c784d3a429,Genesis,n/a,0,Sarah,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,101446,73a1d920-56a3-4bad-ba18-67c784d3a429,Genesis,n/a,24,Sarah,n/a,24,Pai,1,1,1,0,0,0,0,0,0,2.60
2kwb85kOrDk,103596,73a1d920-56a3-4bad-ba18-67c784d3a429,Genesis,n/a,24,Sarah,n/a,24,Pai,2,2,1,0,0,0,0,0,0,16.14
2kwb85kOrDk,104581,73a1d920-56a3-4bad-ba18-67c784d3a429,Genesis,n/a,24,Sarah,n/a,24,Pai,3,3,1,0,0,0,0,0,0,22.34
2kwb85kOrDk,108305,bf92aa54-9779-401c-80fd-4525303c2ed4,Sumo Ring,n/a,0,Vanessa,n/a,0,Kage Maru,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,109215,bf92aa54-9779-401c-80fd-4525303c2ed4,Sumo Ring,n/a,23,Vanessa,n/a,25,Kage Maru,1,0,0,0,0,1,1,0,0,30.00
2kwb85kOrDk,110270,bf92aa54-9779-401c-80fd-4525303c2ed4,Sumo Ring,n/a,23,Vanessa,n/a,25,Kage Maru,2,1,1,0,0,1,0,0,0,19.36
2kwb85kOrDk,111449,bf92aa54-9779-401c-80fd-4525303c2ed4,Sumo Ring,n/a,23,Vanessa,n/a,25,Kage Maru,3,1,0,0,0,2,1,0,0,16.01
2kwb85kOrDk,112472,bf92aa54-9779-401c-80fd-4525303c2ed4,Sumo Ring,n/a,23,Vanessa,n/a,25,Kage Maru,4,2,1,0,0,2,0,0,0,20.06
2kwb85kOrDk,113396,bf92aa54-9779-401c-80fd-4525303c2ed4,Sumo Ring,n/a,23,Vanessa,n/a,25,Kage Maru,5,3,1,0,0,2,0,0,0,24.66
2kwb85kOrDk,114540,f4cbe461-c7e0-4949-993a-6181a7e4f2ec,City,n/a,0,Lau,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,120997,f4cbe461-c7e0-4949-993a-6181a7e4f2ec,City,n/a,24,Lau,n/a,27,Pai,1,0,0,0,0,1,1,0,0,27.66
2kwb85kOrDk,121892,f4cbe461-c7e0-4949-993a-6181a7e4f2ec,City,n/a,24,Lau,n/a,27,Pai,2,0,0,0,0,2,1,0,0,25.86
2kwb85kOrDk,123049,f4cbe461-c7e0-4949-993a-6181a7e4f2ec,City,n/a,24,Lau,n/a,27,Pai,3,0,0,0,0,3,1,0,0,17.76
2kwb85kOrDk,125693,a4598cde-0ec1-4f06-81d9-37b70354b76a,Waterfalls,n/a,0,Pai,n/a,0,Vanessa,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,128021,a4598cde-0ec1-4f06-81d9-37b70354b76a,Waterfalls,n/a,24,Pai,n/a,29,Vanessa,1,1,1,0,0,0,0,0,0,29.76
2kwb85kOrDk,129040,a4598cde-0ec1-4f06-81d9-37b70354b76a,Waterfalls,n/a,24,Pai,n/a,29,Vanessa,2,2,1,0,0,0,0,0,0,20.00
2kwb85kOrDk,129936,a4598cde-0ec1-4f06-81d9-37b70354b76a,Waterfalls,n/a,24,Pai,n/a,29,Vanessa,3,2,0,0,0,1,1,0,0,22.36
2kwb85kOrDk,130962,a4598cde-0ec1-4f06-81d9-37b70354b76a,Waterfalls,n/a,24,Pai,n/a,29,Vanessa,4,3,1,0,0,1,0,0,0,14.04
2kwb85kOrDk,131986,18f25298-3522-448f-a6b8-44f91bac3889,Training Room,n/a,0,Pai,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,133256,18f25298-3522-448f-a6b8-44f91bac3889,Training Room,n/a,27,Pai,n/a,24,Pai,1,0,0,0,0,1,1,0,0,17.61
2kwb85kOrDk,134305,18f25298-3522-448f-a6b8-44f91bac3889,Training Room,n/a,27,Pai,n/a,24,Pai,2,0,0,0,0,2,1,0,0,1.36
2kwb85kOrDk,135222,18f25298-3522-448f-a6b8-44f91bac3889,Training Room,n/a,27,Pai,n/a,24,Pai,3,0,0,0,0,3,1,0,0,2.06
2kwb85kOrDk,137266,eb4ce086-22fd-4760-9502-3d51b235a825,Island,n/a,0,Pai,n/a,0,Sarah,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,138434,eb4ce086-22fd-4760-9502-3d51b235a825,Island,n/a,24,Pai,n/a,24,Sarah,1,1,1,0,0,0,0,0,0,17.86
2kwb85kOrDk,139440,eb4ce086-22fd-4760-9502-3d51b235a825,Island,n/a,24,Pai,n/a,24,Sarah,2,1,0,0,0,1,1,0,0,2.60
2kwb85kOrDk,140162,eb4ce086-22fd-4760-9502-3d51b235a825,Island,n/a,24,Pai,n/a,24,Sarah,3,1,0,0,0,2,1,0,0,30.06
2kwb85kOrDk,142044,eb4ce086-22fd-4760-9502-3d51b235a825,Island,n/a,24,Pai,n/a,24,Sarah,4,1,0,0,0,3,1,0,0,20.10
2kwb85kOrDk,143548,5753a2a0-0c4e-42a9-a62e-1bf34577e63b,City,n/a,0,Pai,n/a,0,Taka,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,144454,5753a2a0-0c4e-42a9-a62e-1bf34577e63b,City,n/a,24,Pai,n/a,30,Taka,1,0,0,0,0,1,1,0,0,27.66
2kwb85kOrDk,145475,5753a2a0-0c4e-42a9-a62e-1bf34577e63b,City,n/a,24,Pai,n/a,30,Taka,2,0,0,0,0,2,1,0,0,22.00
2kwb85kOrDk,148681,5753a2a0-0c4e-42a9-a62e-1bf34577e63b,City,n/a,24,Pai,n/a,30,Taka,3,0,0,0,0,3,1,0,0,24.04
2kwb85kOrDk,149705,18328a58-dd1d-4088-86a8-c17acf5fc3f9,Grassland,n/a,0,Kage Maru,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
2kwb85kOrDk,151011,18328a58-dd1d-4088-86a8-c17acf5fc3f9,Grassland,n/a,25,Kage Maru,n/a,24,Pai,1,0,0,0,0,1,1,0,0,11.71
2kwb85kOrDk,152142,18328a58-dd1d-4088-86a8-c17acf5fc3f9,Grassland,n/a,25,Kage Maru,n/a,24,Pai,2,0,0,0,0,2,1,0,0,17.61
2kwb85kOrDk,153317,18328a58-dd1d-4088-86a8-c17acf5fc3f9,Grassland,n/a,25,Kage Maru,n/a,24,Pai,3,1,1,0,0,2,0,0,0,15.31
2kwb85kOrDk,154894,18328a58-dd1d-4088-86a8-c17acf5fc3f9,Grassland,n/a,25,Kage Maru,n/a,24,Pai,4,1,0,0,0,3,0,0,1,66.00
2mbTOP6jqVw,60,723e9af5-0b7d-4d5d-b477-96f9ad29bfaa,Aurora,n/a,0,Jean,n/a,0,Brad,0,0,0,0,0,0,0,0,0,n/a
2mbTOP6jqVw,1501,723e9af5-0b7d-4d5d-b477-96f9ad29bfaa,Aurora,n/a,43,Jean,n/a,41,Brad,1,1,1,0,0,0,0,0,0,23.83
2mbTOP6jqVw,2493,723e9af5-0b7d-4d5d-b477-96f9ad29bfaa,Aurora,n/a,43,Jean,n/a,41,Brad,2,1,0,0,0,1,1,0,0,21.66
2mbTOP6jqVw,3150,723e9af5-0b7d-4d5d-b477-96f9ad29bfaa,Aurora,n/a,43,Jean,n/a,41,Brad,3,1,0,0,0,2,0,0,1,32.76
2mbTOP6jqVw,3956,723e9af5-0b7d-4d5d-b477-96f9ad29bfaa,Aurora,n/a,43,Jean,n/a,41,Brad,4,2,1,0,0,2,0,0,0,2.60
2mbTOP6jqVw,4754,723e9af5-0b7d-4d5d-b477-96f9ad29bfaa,Aurora,n/a,43,Jean,n/a,41,Brad,5,2,0,0,0,3,1,0,0,27.81
338mqs8sJ3Y,60,f22f3d55-6d03-4305-9509-1e7b9f923be6,City,n/a,0,Jean,n/a,0,Kage Maru,0,0,0,0,0,0,0,0,0,n/a
338mqs8sJ3Y,1187,f22f3d55-6d03-4305-9509-1e7b9f923be6,City,n/a,42,Jean,n/a,42,Kage Maru,1,0,0,0,0,1,1,0,0,30.16
338mqs8sJ3Y,2123,f22f3d55-6d03-4305-9509-1e7b9f923be6,City,n/a,42,Jean,n/a,42,Kage Maru,2,1,1,0,0,1,0,0,0,2.46
338mqs8sJ3Y,3126,f22f3d55-6d03-4305-9509-1e7b9f923be6,City,n/a,42,Jean,n/a,42,Kage Maru,3,2,1,0,0,1,0,0,0,21.46
338mqs8sJ3Y,3877,f22f3d55-6d03-4305-9509-1e7b9f923be6,City,n/a,42,Jean,n/a,42,Kage Maru,4,3,1,0,0,1,0,0,0,29.61
36PShgNge9Y,65,9b3f1426-af5e-4894-8aeb-88f2a2110889,Palace,n/a,0,Lei Fei,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
36PShgNge9Y,1846,9b3f1426-af5e-4894-8aeb-88f2a2110889,Palace,n/a,41,Lei Fei,n/a,42,Jean,1,1,1,0,0,0,0,0,0,12.66
36PShgNge9Y,2951,9b3f1426-af5e-4894-8aeb-88f2a2110889,Palace,n/a,41,Lei Fei,n/a,42,Jean,2,2,1,0,0,0,0,0,0,17.00
36PShgNge9Y,4054,9b3f1426-af5e-4894-8aeb-88f2a2110889,Palace,n/a,41,Lei Fei,n/a,42,Jean,3,2,0,0,0,1,0,1,0,17.36
38j94fSEIWQ,60,58af0c7d-458d-4d32-a89e-f91302fecb14,Sumo Ring,n/a,0,Akira,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
38j94fSEIWQ,1571,58af0c7d-458d-4d32-a89e-f91302fecb14,Sumo Ring,n/a,44,Akira,n/a,44,Jean,1,0,0,0,0,1,1,0,0,1.16
38j94fSEIWQ,3238,58af0c7d-458d-4d32-a89e-f91302fecb14,Sumo Ring,n/a,44,Akira,n/a,44,Jean,2,0,0,0,0,2,1,0,0,27.10
38j94fSEIWQ,4392,58af0c7d-458d-4d32-a89e-f91302fecb14,Sumo Ring,n/a,44,Akira,n/a,44,Jean,3,0,0,0,0,3,1,0,0,1.18
3DvItZJGK3U,60,cd16a6a8-e9e8-4ba1-a7f7-601613edd904,River,n/a,0,Kage Maru,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
3DvItZJGK3U,3787,cd16a6a8-e9e8-4ba1-a7f7-601613edd904,River,n/a,40,Kage Maru,n/a,42,Jean,1,0,0,0,0,1,1,0,0,22.60
3DvItZJGK3U,4828,cd16a6a8-e9e8-4ba1-a7f7-601613edd904,River,n/a,40,Kage Maru,n/a,42,Jean,2,0,0,0,0,2,0,1,0,20.06
3b0_ZBI3KJE,60,dcc0a9fa-4292-4851-83e0-ae916e2c0e10,Genesis,n/a,0,Jean,n/a,0,Goh,0,0,0,0,0,0,0,0,0,n/a
3b0_ZBI3KJE,1463,dcc0a9fa-4292-4851-83e0-ae916e2c0e10,Genesis,n/a,42,Jean,n/a,42,Goh,1,0,0,0,0,1,1,0,0,21.36
3b0_ZBI3KJE,2524,dcc0a9fa-4292-4851-83e0-ae916e2c0e10,Genesis,n/a,42,Jean,n/a,42,Goh,2,0,0,0,0,2,1,0,0,19.08
3b0_ZBI3KJE,3523,dcc0a9fa-4292-4851-83e0-ae916e2c0e10,Genesis,n/a,42,Jean,n/a,42,Goh,3,0,0,0,0,3,1,0,0,21.00
3gUuZv4K7mg,60,4d5f9c18-9f6c-4534-be10-8db8509b835e,Shrine,n/a,0,Jean,n/a,0,Akira,0,0,0,0,0,0,0,0,0,n/a
3gUuZv4K7mg,1414,4d5f9c18-9f6c-4534-be10-8db8509b835e,Shrine,n/a,41,Jean,n/a,42,Akira,1,0,0,0,0,1,1,0,0,25.06
3gUuZv4K7mg,2183,4d5f9c18-9f6c-4534-be10-8db8509b835e,Shrine,n/a,41,Jean,n/a,42,Akira,2,1,1,0,0,1,0,0,0,30.00
3gUuZv4K7mg,2734,4d5f9c18-9f6c-4534-be10-8db8509b835e,Shrine,n/a,41,Jean,n/a,42,Akira,3,2,0,0,1,1,0,0,0,36.66
3gUuZv4K7mg,3506,4d5f9c18-9f6c-4534-be10-8db8509b835e,Shrine,n/a,41,Jean,n/a,42,Akira,4,2,0,0,0,2,1,0,0,28.60
3gUuZv4K7mg,4269,4d5f9c18-9f6c-4534-be10-8db8509b835e,Shrine,n/a,41,Jean,n/a,42,Akira,5,3,0,1,0,2,0,0,0,29.66
3og1exJKi3o,60,def7e0d1-6208-4677-9aaa-8f9fad0308ed,Deep Mountain,n/a,0,Jean,n/a,0,Lion,0,0,0,0,0,0,0,0,0,n/a
3og1exJKi3o,1481,def7e0d1-6208-4677-9aaa-8f9fad0308ed,Deep Mountain,n/a,42,Jean,n/a,42,Lion,1,1,1,0,0,0,0,0,0,20.06
3og1exJKi3o,2267,def7e0d1-6208-4677-9aaa-8f9fad0308ed,Deep Mountain,n/a,42,Jean,n/a,42,Lion,2,2,1,0,0,0,0,0,0,28.01
3og1exJKi3o,3195,def7e0d1-6208-4677-9aaa-8f9fad0308ed,Deep Mountain,n/a,42,Jean,n/a,42,Lion,3,2,0,0,0,1,1,0,0,23.36
3og1exJKi3o,4107,def7e0d1-6208-4677-9aaa-8f9fad0308ed,Deep Mountain,n/a,42,Jean,n/a,42,Lion,4,3,1,0,0,1,0,0,0,24.26
3tivRp0SN_c,60,c11d4d05-cf93-4da6-9342-eb26fb88776e,Shrine,n/a,0,Taka,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
3tivRp0SN_c,1592,c11d4d05-cf93-4da6-9342-eb26fb88776e,Shrine,n/a,42,Taka,n/a,41,Jean,1,1,1,0,0,0,0,0,0,19.60
3tivRp0SN_c,2777,c11d4d05-cf93-4da6-9342-eb26fb88776e,Shrine,n/a,42,Taka,n/a,41,Jean,2,2,1,0,0,0,0,0,0,15.14
3tivRp0SN_c,3633,c11d4d05-cf93-4da6-9342-eb26fb88776e,Shrine,n/a,42,Taka,n/a,41,Jean,3,2,0,0,0,1,1,0,0,26.00
3tivRp0SN_c,4387,c11d4d05-cf93-4da6-9342-eb26fb88776e,Shrine,n/a,42,Taka,n/a,41,Jean,4,2,0,0,0,2,1,0,0,29.31
3tivRp0SN_c,5256,c11d4d05-cf93-4da6-9342-eb26fb88776e,Shrine,n/a,42,Taka,n/a,41,Jean,5,3,1,0,0,2,0,0,0,25.66
42n3PXgtR1g,60,506295a6-5774-4540-9530-215886986f9b,River,n/a,0,Sarah,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
42n3PXgtR1g,1361,506295a6-5774-4540-9530-215886986f9b,River,n/a,40,Sarah,n/a,42,Jean,1,1,1,0,0,0,0,0,0,23.00
42n3PXgtR1g,2063,506295a6-5774-4540-9530-215886986f9b,River,n/a,40,Sarah,n/a,42,Jean,2,1,0,0,0,1,0,0,1,31.61
42n3PXgtR1g,2969,506295a6-5774-4540-9530-215886986f9b,River,n/a,40,Sarah,n/a,42,Jean,3,1,0,0,0,2,0,1,0,24.66
42n3PXgtR1g,3907,506295a6-5774-4540-9530-215886986f9b,River,n/a,40,Sarah,n/a,42,Jean,4,2,1,0,0,2,0,0,0,23.16
42n3PXgtR1g,4711,506295a6-5774-4540-9530-215886986f9b,River,n/a,40,Sarah,n/a,42,Jean,5,2,0,0,0,3,1,0,0,27.30
45fbwPPoaVA,60,4b7f4fb5-9676-40c1-8e37-1496bc5007af,City,n/a,0,Kage Maru,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
45fbwPPoaVA,1603,4b7f4fb5-9676-40c1-8e37-1496bc5007af,City,n/a,43,Kage Maru,n/a,42,Jean,1,1,1,0,0,0,0,0,0,17.08
45fbwPPoaVA,2483,4b7f4fb5-9676-40c1-8e37-1496bc5007af,City,n/a,43,Kage Maru,n/a,42,Jean,2,1,0,0,0,1,1,0,0,25.60
45fbwPPoaVA,3360,4b7f4fb5-9676-40c1-8e37-1496bc5007af,City,n/a,43,Kage Maru,n/a,42,Jean,3,2,1,0,0,1,0,0,0,25.66
45fbwPPoaVA,4411,4b7f4fb5-9676-40c1-8e37-1496bc5007af,City,n/a,43,Kage Maru,n/a,42,Jean,4,2,0,0,0,2,1,0,0,19.01
